site_id,timestamp,latitude,longitude,target_timestamp,ghi_issue,issue_clear_sky_ghi,satellite_ssi_issue,satellite_clear_sky_index_issue,cloud_cover_issue,quality_flag,ghi_lag_1,ghi_lag_2,ghi_lag_3,clear_sky_index_lag_1,clear_sky_index_lag_2,cloud_cover_lag_1,cloud_cover_lag_3,satellite_ssi_lag_1,satellite_ssi_trend,cloud_cover_trend,best_satellite_source,satellite_data_available,irradiance_source_std,number_of_available_irradiance_sources,target_valid_time,GHI_target,target_source,target_quality_level,target_solar_zenith,target_solar_elevation,target_solar_azimuth,target_cos_zenith,target_air_mass,target_GHI_clear,target_DNI_clear,target_DHI_clear,target_cloud_cover_forecast_proxy,target_cloud_cover_low_forecast_proxy,target_cloud_cover_mid_forecast_proxy,target_cloud_cover_high_forecast_proxy,target_temperature_2m_forecast_proxy,target_relative_humidity_2m_forecast_proxy,target_wind_speed_10m_forecast_proxy,target_precipitation_forecast_proxy,GHI_phys_target,horizon_minutes,GHI_persistence_naive,GHI_persistence_csi,GHI_residual_target,operationally_available,operational_status,operational_unavailable_reason,GHI_P10_raw,GHI_P50,GHI_P90_raw,GHI_P10_calibrated,GHI_P90_calibrated,uncertainty_level,DNI_P10_estimated,DHI_P10_estimated,DNI_P50_estimated,DHI_P50_estimated,DNI_P90_estimated,DHI_P90_estimated,dni_dhi_estimation_method,POA_P10,POA_P50,POA_P90,poa_transposition_model,module_temperature,PV_P10,PV_P50,PV_P90,PV_energy_P50,clear_sky_PV_power,PV_state_index,main_limiting_factor,limiting_factor_evidence,primary_satellite_source,weather_forecast_source,fallback_active,data_freshness_minutes,data_quality_level,demo_mode,display_mode
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-13 08:15:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 08:15:00+02:00,,live_forecast,live_operational_inference,62.90056981957929,27.09943018042071,84.70109243467971,0.45553605384185414,2.1850692060086727,370.1332176873591,603.3036746553535,95.01908622542169,83,66,67,4,17.0,75,18.0,0.0,160.22160526267535,15,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,17.0,0.0,0.0,0.0,0.0,0.3152326946102537,0.0,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-13 08:30:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 08:30:00+02:00,,live_forecast,live_operational_inference,60.40410461221038,29.595895387789618,87.4004443391301,0.4938795755716352,2.0171239428882957,413.0158520476982,632.20135418303,100.51890074487659,83,66,67,4,17.0,75,18.0,0.0,178.7844474686116,30,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,17.0,0.0,0.0,0.0,0.0,0.3498418922900159,0.0,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-13 09:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 09:00:00+02:00,,live_forecast,live_operational_inference,55.400806095355385,34.599193904644615,92.99869217779377,0.5678321642764875,1.7564347227608452,496.59000932631125,679.8229603845346,110.3415152015196,60,43,37,1,17.8,74,17.5,0.0,323.49437408507026,60,0.0,0.0,,True,Operational,,0.0,117.72488736673506,203.0571559324034,0.0,203.0571559324034,High,0.0,0.0,134.7602013455481,41.20371057835726,232.44042810473013,71.07000457634118,pvlib_erbs_estimated_from_ghi,0.0,105.6178499093089,182.17439572883154,isotropic,21.100557809665904,0.0,0.09267717834080395,0.15985374609108619,0.09267717834080395,0.41477753974282916,0.22343827584846027,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-13 11:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 11:00:00+02:00,,live_forecast,live_operational_inference,36.35222164816792,53.64777835183208,121.31201852590783,0.8053883632570575,1.2404859113673543,769.6466327268062,784.9097408532169,137.39495982373012,83,76,10,0,19.7,68,20.3,0.0,333.1611784291715,180,0.0,0.0,,True,Operational,,0.0,290.2843801474619,584.4931796412445,0.0,584.4931796412445,High,0.0,0.0,234.27808955767998,101.59953305161167,471.7234369148054,204.57261287443555,pvlib_erbs_estimated_from_ghi,0.0,293.61844263722514,591.2063785559584,isotropic,28.875576332413285,0.0,0.2497536114241354,0.502883697683012,0.7492608342724062,0.6150977126773781,0.4060389207708409,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-13 14:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 14:00:00+02:00,,live_forecast,live_operational_inference,26.552822671698557,63.44717732830144,204.31957104273476,0.894522618388806,1.1172269564882855,873.1448312753386,812.3302743555817,146.44695267556222,84,63,79,0,23.2,49,23.8,0.0,368.9870437460244,360,0.0,0.0,,True,Operational,,0.0,396.11352292834476,740.094242920285,0.0,740.094242920285,High,0.0,0.0,287.8337390363366,138.63973302492064,537.785460097881,259.0329850220997,pvlib_erbs_estimated_from_ghi,0.0,411.429335587408,768.7101424503518,isotropic,36.0571667371065,0.0,0.3397527629546979,0.6347904055891529,2.0385165777281875,0.6774915487789435,0.501486348526474,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-13 20:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 20:00:00+02:00,,live_forecast,live_operational_inference,80.14754928822927,9.85245071177073,293.9688925611334,0.1711115071768456,5.618421520327949,77.42647787005274,231.81402450406435,37.41949743258339,64,7,60,0,22.7,53,12.6,0.0,47.69471036795248,720,0.0,0.0,,True,Operational,,0.0,80.96586068105064,91.89543931909645,0.0,91.89543931909645,Medium,0.0,0.0,94.6352025260014,64.77268854484052,107.41000513088993,73.51635145527716,pvlib_erbs_estimated_from_ghi,0.0,60.37993542887543,68.53062075327009,isotropic,24.586872982152357,0.0,0.05225447268822673,0.059308302087822756,0.6270536722587207,0.06686447964367996,0.781498232943563,low sun angle,"{""target_solar_elevation"": 9.85}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_centre,2026-06-13 08:00:00+02:00,48.137,11.575,2026-06-14 08:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-14 08:00:00+02:00,,live_forecast,live_operational_inference,65.38506956976767,24.61493043023234,81.96999053564264,0.41651771156669953,2.3870853210919485,326.7521457908147,569.7971973286429,89.11241534142599,77,77,0,0,14.8,77,9.3,0.0,161.16912571805454,1440,0.0,0.0,,True,Operational,,0.0,41.49398481063311,62.99311892407538,0.0,62.99311892407538,High,0.0,0.0,64.75376527317849,14.522894683721585,98.30440858477671,22.047591623426378,pvlib_erbs_estimated_from_ghi,0.0,31.336662149743134,47.57301798058431,isotropic,15.779270692179473,0.0,0.028073476511524885,0.042619089310736685,0.6737634362765973,0.28230142700884375,0.09944503932899149,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_east,2026-06-13 08:00:00+02:00,48.135,11.72,2026-06-13 08:15:00+02:00,0.0,0.0,0.0,,,live,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,False,0.0,1,2026-06-13 08:15:00+02:00,,live_forecast,live_operational_inference,62.804388612449586,27.19561138755041,84.80351837989826,0.45702980021541606,2.1780082297844348,369.0352019092073,594.1741620073575,97.19808910324105,83,66,67,4,17.0,75,18.0,0.0,159.74630112305115,15,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,17.0,0.0,0.0,0.0,0.0,0.3143413058451386,0.0,low cloud,"{""cloud_cover_percent"": 83.0, ""low_cloud_percent"": 66.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_east,2026-06-13 08:00:00+02:00,48.135,11.72,2026-06-13 08:30:00+02:00,0.0,0.0,0.0,,,live,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,False,0.0,1,2026-06-13 08:30:00+02:00,,live_forecast,live_operational_inference,60.3075192401829,29.692480759817098,87.50484536620115,0.4953446688763951,2.0112144738229008,411.8163257040073,623.2559763926564,102.82920407561255,83,66,67,4,17.0,75,18.0,0.0,178.2652018911899,30,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,17.0,0.0,0.0,0.0,0.0,0.348879193080761,0.0,low cloud,"{""cloud_cover_percent"": 83.0, ""low_cloud_percent"": 66.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
munich_east,2026-06-13 08:00:00+02:00,48.135,11.72,2026-06-13 09:00:00+02:00,0.0,0.0,0.0,,,live,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,False,0.0,1,2026-06-13 09:00:00+02:00,,live_forecast,live_operational_inference,55.3040667726876,34.6959332273124,93.10886077688332,0.569221167385787,1.7521787278983554,495.18968863012714,671.2680944810757,112.87037940880168,60,43,37,1,17.8,74,17.5,0.0,322.5821610750965,60,0.0,0.0,,True,Operational,,0.0,88.70294799497046,165.75406352471515,0.0,165.75406352471515,High,0.0,0.0,101.29088568776659,31.046031798239653,189.27641392162857,58.013922233650305,pvlib_erbs_estimated_from_ghi,0.0,79.66325818671338,148.86211852637615,isotropic,20.289476818334794,0.0,0.0701259385113003,0.13104028140520663,0.0701259385113003,0.413682809642186,0.16951620148769433,mid/high cloud,"{""cloud_cover_percent"": 60.0, ""high_cloud_percent"": 1.0, ""mid_cloud_percent"": 37.0}",unavailable,openmeteo,True,75.98022435,fallback,False,Live Forecast
