site_id,timestamp,latitude,longitude,target_timestamp,ghi_issue,issue_clear_sky_ghi,satellite_ssi_issue,satellite_clear_sky_index_issue,cloud_cover_issue,quality_flag,ghi_lag_1,ghi_lag_2,ghi_lag_3,clear_sky_index_lag_1,clear_sky_index_lag_2,cloud_cover_lag_1,cloud_cover_lag_3,satellite_ssi_lag_1,satellite_ssi_trend,cloud_cover_trend,best_satellite_source,satellite_data_available,irradiance_source_std,number_of_available_irradiance_sources,target_valid_time,GHI_target,target_source,target_quality_level,target_solar_zenith,target_solar_elevation,target_solar_azimuth,target_cos_zenith,target_air_mass,target_GHI_clear,target_DNI_clear,target_DHI_clear,target_cloud_cover_forecast_proxy,target_cloud_cover_low_forecast_proxy,target_cloud_cover_mid_forecast_proxy,target_cloud_cover_high_forecast_proxy,target_temperature_2m_forecast_proxy,target_relative_humidity_2m_forecast_proxy,target_wind_speed_10m_forecast_proxy,target_precipitation_forecast_proxy,GHI_phys_target,horizon_minutes,GHI_persistence_naive,GHI_persistence_csi,GHI_residual_target,operationally_available,operational_status,operational_unavailable_reason,GHI_P10_raw,GHI_P50,GHI_P90_raw,GHI_P10_calibrated,GHI_P90_calibrated,uncertainty_level,DNI_P10_estimated,DHI_P10_estimated,DNI_P50_estimated,DHI_P50_estimated,DNI_P90_estimated,DHI_P90_estimated,dni_dhi_estimation_method,POA_P10,POA_P50,POA_P90,poa_transposition_model,module_temperature,PV_P10,PV_P50,PV_P90,PV_energy_P50,clear_sky_PV_power,PV_state_index,main_limiting_factor,limiting_factor_evidence,primary_satellite_source,weather_forecast_source,fallback_active,data_freshness_minutes,data_quality_level,demo_mode,display_mode
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-13 09:15:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 09:15:00+02:00,,live_forecast,live_operational_inference,52.905982144949235,37.094017855050765,95.93175436511575,0.6031247102145378,1.65431178123824,536.787042075014,699.4417200436388,114.73331725333827,100,100,68,28,18.2,73,16.9,0.0,134.1967605187535,15,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,18.2,0.0,0.0,0.0,0.0,0.4452797737889272,0.0,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-13 09:30:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 09:30:00+02:00,,live_forecast,live_operational_inference,50.424706826626675,39.575293173373325,98.98083728940861,0.6370916732635781,1.5666089657682245,575.6257397593922,716.74152841534,118.81154107458411,100,100,68,28,18.2,73,16.9,0.0,143.90643493984805,30,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,18.2,0.0,0.0,0.0,0.0,0.4750830453715092,0.0,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-13 10:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 10:00:00+02:00,,live_forecast,live_operational_inference,45.5349835192241,44.4650164807759,105.52532384896477,0.7004736389322295,1.425521060857639,648.4258242872453,745.4741479110581,126.09136098193903,84,58,60,0,19.4,69,20.6,0.0,274.02181106983033,60,0.0,0.0,,True,Operational,,0.0,120.94184297116419,335.66759717257264,0.0,335.66759717257264,High,0.0,0.0,112.22720394030763,42.32964503990746,311.48058404419334,117.4836590104004,pvlib_erbs_estimated_from_ghi,0.0,117.3811037387614,325.7849564509183,isotropic,23.068159491836294,0.0,0.10220096161999591,0.28365328634763504,0.10220096161999591,0.5273800328600254,0.19378997165621092,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-13 12:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 12:00:00+02:00,,live_forecast,live_operational_inference,28.903995317023742,61.09600468297626,143.02821992211915,0.8754308248966554,1.141524102274076,850.9444599792006,806.8502966276247,144.54341528451505,76,62,34,0,20.9,62,21.7,0.0,428.0978365110761,180,0.0,0.0,,True,Operational,,0.0,289.6182697560688,651.4433694528457,0.0,651.4433694528457,High,0.0,0.0,215.03912129626903,101.36639441462407,483.69120449275545,228.00517930849594,pvlib_erbs_estimated_from_ghi,0.0,299.2743507151699,673.1629589007225,isotropic,30.25232345984906,0.0,0.25314060206223393,0.5693935223480081,0.7594218061867017,0.6690700568534669,0.37834693014467735,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-13 15:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 15:00:00+02:00,,live_forecast,live_operational_inference,32.61858958940723,57.38141041059277,229.65113809188148,0.84227754873448,1.186323307856101,812.4327104681437,796.8430200450731,141.19385287415218,92,0,92,0,24.4,41,24.1,0.0,274.7446347943181,360,0.0,0.0,,True,Operational,,0.0,380.53917946781286,661.5719730382822,0.0,661.5719730382822,High,0.0,0.0,293.66859775108793,133.1887128137345,510.5464144461527,231.55019056339876,pvlib_erbs_estimated_from_ghi,0.0,389.4306949175309,677.0299803520019,isotropic,36.56970921617284,0.0,0.320896767154181,0.5578829167727115,1.9253806029250857,0.6323414561367325,0.507473871972096,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-13 21:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-13 21:00:00+02:00,,live_forecast,live_operational_inference,88.8630105639583,1.1369894360416994,304.6958889823949,0.019842906827710435,22.68746911560761,0.601425728985994,1.995173457628986,0.5504481088451281,59,0,59,0,21.5,56,10.5,0.0,0.39700671735795917,720,0.0,0.0,,True,Operational,,0.0,0.7217108747831927,0.7217108747831927,0.0,0.7217108747831927,Low,0.0,0.0,1.804277186957981,0.6859087706710221,1.804277186957981,0.6859087706710221,pvlib_erbs_estimated_from_ghi,0.0,0.6369381648128639,0.6369381648128639,isotropic,21.5199043176504,0.0,0.000557975163895505,0.000557975163895505,0.006695701966746059,0.0005268676104677049,0.055797516389550494,low sun angle,"{""target_solar_elevation"": 1.14}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_centre,2026-06-13 09:00:00+02:00,48.137,11.575,2026-06-14 09:00:00+02:00,0.0,0.0,0.0,0.0,59.0,live,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,46.0,nasa_power,False,0.0,2,2026-06-14 09:00:00+02:00,,live_forecast,live_operational_inference,55.40044857895966,34.59955142104034,92.91201692620069,0.5678373005530678,1.7564189469572016,496.392204026818,679.3595275520488,110.40352862062895,81,81,0,5,15.8,76,10.7,0.0,224.98976647515522,1440,0.0,0.0,,True,Operational,,0.0,61.060542059635914,64.36024488847958,0.0,64.36024488847958,Medium,0.0,0.0,69.89564141014743,21.37118972087257,73.67279172531583,22.52608571096785,pvlib_erbs_estimated_from_ghi,0.0,54.73108878120322,57.68874887371677,isotropic,17.5103465244126,0.0,0.04870433347642469,0.051336308587162226,1.1689040034341924,0.4180539899010352,0.1165024964549539,high cloud variability,"{""cloud_cover_trend"": 46.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_east,2026-06-13 09:00:00+02:00,48.135,11.72,2026-06-13 09:15:00+02:00,0.0,0.0,0.0,,,live,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,False,0.0,1,2026-06-13 09:15:00+02:00,,live_forecast,live_operational_inference,52.80953128299389,37.19046871700611,96.04588159404483,0.6044666019372952,1.6506618143752065,535.2856319776783,691.0776819854705,117.35249291402022,100,100,68,28,18.2,73,16.9,0.0,133.8214079944196,15,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,18.2,0.0,0.0,0.0,0.0,0.4441211101661069,0.0,low cloud,"{""cloud_cover_percent"": 100.0, ""low_cloud_percent"": 100.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_east,2026-06-13 09:00:00+02:00,48.135,11.72,2026-06-13 09:30:00+02:00,0.0,0.0,0.0,,,live,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,False,0.0,1,2026-06-13 09:30:00+02:00,,live_forecast,live_operational_inference,50.32882416586505,39.67117583413495,99.09977781052169,0.6383806697892802,1.5634629327665892,574.0219298544266,708.5593978545875,121.51013609997767,100,100,68,28,18.2,73,16.9,0.0,143.50548246360665,30,0.0,0.0,,False,Not operationally available,High-frequency satellite input required,,,,,,Not operationally available,0.0,0.0,0.0,0.0,0.0,0.0,pvlib_erbs_estimated_from_ghi,0.0,0.0,0.0,isotropic,18.2,0.0,0.0,0.0,0.0,0.473858794960337,0.0,low cloud,"{""cloud_cover_percent"": 100.0, ""low_cloud_percent"": 100.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
munich_east,2026-06-13 09:00:00+02:00,48.135,11.72,2026-06-13 10:00:00+02:00,0.0,0.0,0.0,,,live,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,nasa_power,False,0.0,1,2026-06-13 10:00:00+02:00,,live_forecast,live_operational_inference,45.441235997817394,44.558764002182606,105.65698644376982,0.701640423245814,1.423160982335434,646.6117559307944,737.6202111201798,128.92041754359911,84,58,60,0,19.4,69,20.6,0.0,273.2551940138463,60,0.0,0.0,,True,Operational,,0.0,94.64470593365118,253.91811092169453,0.0,253.91811092169453,High,0.0,0.0,87.67889765000123,33.12564707677791,235.22985083383466,88.87133882259309,pvlib_erbs_estimated_from_ghi,0.0,91.90607123295993,246.57074856429432,isotropic,22.272064726029996,0.0,0.08027331248510798,0.2153617327305607,0.08027331248510798,0.5260312920097348,0.1526017818795891,mid/high cloud,"{""cloud_cover_percent"": 84.0, ""high_cloud_percent"": 0.0, ""mid_cloud_percent"": 60.0}",unavailable,openmeteo,True,112.81520483333334,fallback,False,Live Forecast
